x,y
334,215.7344605
335,215.708027
336,215.6815936
337,215.6551601
338,215.6287266
339,215.6022932
340,215.5758597
341,215.5494262
342,215.5229927
343,215.4965593
344,215.4701258
345,215.4436923
346,215.4172589
347,215.3908254
348,215.3643919
349,215.3379584
350,215.311525
351,215.2850915
352,215.258658
353,215.2322246
354,215.2057911
355,215.1793576
356,215.1529241
357,215.1264907
358,215.1000572
359,215.0736237
360,215.0471903
361,215.0207568
362,214.9943233
363,214.9678899
364,214.9414564
365,214.9150229
366,214.8885894
367,214.862156
368,214.8357225
369,214.809289
370,214.7828556
371,214.7564221
372,214.7299886
373,214.7035551
374,214.6771217
375,214.6506882
376,214.6242547
377,214.5978213
378,214.5713878
379,214.5449543
380,214.5185209
381,214.4920874
382,214.4656539
383,214.4392204
384,214.412787
385,214.3863535
386,214.35992
387,214.3334866
388,214.3070531
389,214.2806196
390,214.2541861
391,214.2277527
392,214.2013192
393,214.1748857
394,214.1484523
395,214.1220188
396,214.0955853
397,214.0691519
398,214.0427184
399,214.0162849
400,213.9898514
401,213.963418
402,213.9369845
403,213.910551
404,213.8841176
405,213.8576841
406,213.8312506
407,213.8048171
408,213.7783837
409,213.7519502
410,213.7255167
411,213.6990833
412,213.6726498
413,213.6462163
414,213.6197829
415,213.5933494
416,213.5669159
417,213.5404824
418,213.514049
419,213.4876155
420,213.461182
421,213.4347486
422,213.4083151
423,213.3818816
424,213.3554481
425,213.3290147
426,213.3025812
427,213.2761477
428,213.2497143
429,213.2232808
430,213.1968473
431,213.1704139
432,213.1439804
433,213.1175469
434,213.0911134
435,213.06468
436,213.0382465
437,213.011813
438,212.9853796
439,212.9589461
440,212.9325126
441,212.9060791
442,212.8796457
443,212.8532122
444,212.8267787
445,212.8003453
446,212.7739118
447,212.7474783
448,212.7210448
449,212.6946114
450,212.6681779
451,212.6417444
452,212.615311
453,212.5888775
454,212.562444
455,212.5360106
456,212.5095771
457,212.4831436
458,212.4567101
459,212.4302767
460,212.4038432
461,212.3774097
462,212.3509763
463,212.3245428
464,212.2981093
465,212.2716758
466,212.2452424
467,212.2188089
468,212.1923754
469,212.165942
470,212.1395085
471,212.113075
472,212.0866416
473,212.0602081
474,212.0337746
475,212.0073411
476,211.9809077
477,211.9544742
478,211.9280407
479,211.9016073
480,211.8751738
481,211.8487403
482,211.8223068
483,211.7958734
484,211.7694399
485,211.7430064
486,211.716573
487,211.6901395
488,211.663706
489,211.6372726
490,211.6108391
491,211.5844056
492,211.5579721
493,211.5315387
494,211.5051052
495,211.4786717
496,211.4522383
497,211.4258048
498,211.3993713
499,211.3729378
500,211.3465044
501,211.3200709
502,211.2936374
503,211.267204
504,211.2407705
505,211.214337
506,211.1879036
507,211.1614701
508,211.1350366
509,211.1086031
510,211.0821697
511,211.0557362
512,211.0293027
513,211.0028693
514,210.9764358
515,210.9500023
516,210.9235688
517,210.8971354
518,210.8707019
519,210.8442684
520,210.817835
521,210.7914015
522,210.764968
523,210.7385346
524,210.7121011
525,210.6856676
526,210.6592341
527,210.6328007
528,210.6063672
529,210.5799337
530,210.5535003
531,210.5270668
532,210.5006333
533,210.4741998
534,210.4477664
535,210.4213329
536,210.3948994
537,210.368466
538,210.3420325
539,210.315599
540,210.2891656
541,210.2627321
542,210.2362986
543,210.2098651
544,210.1834317
545,210.1569982
546,210.1305647
547,210.1041313
548,210.0776978
549,210.0512643
550,210.0248308
551,209.9983974
552,209.9719639
553,209.9455304
554,209.919097
555,209.8926635
556,209.86623
557,209.8397965
558,209.8133631
559,209.7869296
560,209.7604961
561,209.7340627
562,209.7076292
563,209.6811957
564,209.6547623
565,209.6283288
566,209.6018953
567,209.5754618
568,209.5490284
569,209.5225949
570,209.4961614
571,209.469728
572,209.4432945
573,209.416861
574,209.3904275
575,209.3639941
576,209.3375606
577,209.3111271
578,209.2846937
579,209.2582602
580,209.2318267
581,209.2053933
582,209.1789598
583,209.1525263
584,209.1260928
585,209.0996594
586,209.0732259
587,209.0467924
588,209.020359
589,208.9939255
590,208.967492
591,208.9410585
592,208.9146251
593,208.8881916
594,208.8617581
595,208.8353247
596,208.8088912
597,208.7824577
598,208.7560243
599,208.7295908
600,208.7031573
601,208.6767238
602,208.6502904
603,208.6238569
604,208.5974234
605,208.57099
606,208.5445565
607,208.518123
608,208.4916895
609,208.4652561
610,208.4388226
611,208.4123891
612,208.3859557
613,208.3595222
614,208.3330887
615,208.3066553
616,208.2802218
617,208.2537883
618,208.2273548
619,208.2009214
620,208.1744879
621,208.1480544
622,208.121621
623,208.0951875
624,208.068754
625,208.0423205
626,208.0158871
627,207.9894536
628,207.9630201
629,207.9365867
630,207.9101532
631,207.8837197
632,207.8572863
633,207.8308528
634,207.8044193
635,207.7779858
636,207.7515524
637,207.7251189
638,207.6986854
639,207.672252
640,207.6458185
641,207.619385
642,207.5929515
643,207.5665181
644,207.5400846
645,207.5136511
646,207.4872177
647,207.4607842
648,207.4343507
649,207.4079172
650,207.3814838
651,207.3550503
652,207.3286168
653,207.3021834
654,207.2757499
655,207.2493164
656,207.222883
657,207.1964495
658,207.170016
659,207.1435825
