x,y
1682,178.9255189
1683,178.9010989
1684,178.8766789
1685,178.8522589
1686,178.8278388
1687,178.8034188
1688,178.7789988
1689,178.7545788
1690,178.7301587
1691,178.7057387
1692,178.6813187
1693,178.6568987
1694,178.6324786
1695,178.6080586
1696,178.5836386
1697,178.5592186
1698,178.5347985
1699,178.5103785
1700,178.4859585
1701,178.4615385
1702,178.4371184
1703,178.4126984
1704,178.3882784
1705,178.3638584
1706,178.3394383
1707,178.3150183
1708,178.2905983
1709,178.2661783
1710,178.2417582
1711,178.2173382
1712,178.1929182
1713,178.1684982
1714,178.1440781
1715,178.1196581
1716,178.0952381
1717,178.0708181
1718,178.046398
1719,178.021978
1720,177.997558
1721,177.973138
1722,177.9487179
1723,177.9242979
1724,177.8998779
1725,177.8754579
1726,177.8510379
1727,177.8266178
1728,177.8021978
1729,177.7777778
1730,177.7533578
1731,177.7289377
1732,177.7045177
1733,177.6800977
1734,177.6556777
1735,177.6312576
1736,177.6068376
1737,177.5824176
1738,177.5579976
1739,177.5335775
1740,177.5091575
1741,177.4847375
1742,177.4603175
1743,177.4358974
1744,177.4114774
1745,177.3870574
1746,177.3626374
1747,177.3382173
1748,177.3137973
1749,177.2893773
1750,177.2649573
1751,177.2405372
1752,177.2161172
1753,177.1916972
1754,177.1672772
1755,177.1428571
1756,177.1184371
1757,177.0940171
1758,177.0695971
1759,177.045177
1760,177.020757
1761,176.996337
1762,176.971917
1763,176.9474969
1764,176.9230769
1765,176.8986569
1766,176.8742369
1767,176.8498168
1768,176.8253968
1769,176.8009768
1770,176.7765568
1771,176.7521368
1772,176.7277167
1773,176.7032967
1774,176.6788767
1775,176.6544567
1776,176.6300366
1777,176.6056166
1778,176.5811966
1779,176.5567766
1780,176.5323565
1781,176.5079365
1782,176.4835165
1783,176.4590965
1784,176.4346764
1785,176.4102564
1786,176.3858364
1787,176.3614164
1788,176.3369963
1789,176.3125763
1790,176.2881563
1791,176.2637363
1792,176.2393162
1793,176.2148962
1794,176.1904762
1795,176.1660562
1796,176.1416361
1797,176.1172161
1798,176.0927961
1799,176.0683761
1800,176.043956
1801,176.019536
1802,175.995116
1803,175.970696
1804,175.9462759
1805,175.9218559
1806,175.8974359
1807,175.8730159
1808,175.8485958
1809,175.8241758
1810,175.7997558
1811,175.7753358
1812,175.7509158
1813,175.7264957
1814,175.7020757
1815,175.6776557
1816,175.6532357
1817,175.6288156
1818,175.6043956
1819,175.5799756
1820,175.5555556
1821,175.5311355
1822,175.5067155
1823,175.4822955
1824,175.4578755
1825,175.4334554
1826,175.4090354
1827,175.3846154
1828,175.3601954
1829,175.3357753
1830,175.3113553
1831,175.2869353
1832,175.2625153
1833,175.2380952
1834,175.2136752
1835,175.1892552
1836,175.1648352
1837,175.1404151
1838,175.1159951
1839,175.0915751
1840,175.0671551
1841,175.042735
1842,175.018315
1843,174.993895
1844,174.969475
1845,174.9450549
1846,174.9206349
1847,174.8962149
1848,174.8717949
1849,174.8473748
1850,174.8229548
1851,174.7985348
1852,174.7741148
1853,174.7496947
1854,174.7252747
1855,174.7008547
1856,174.6764347
1857,174.6520147
1858,174.6275946
1859,174.6031746
1860,174.5787546
1861,174.5543346
1862,174.5299145
1863,174.5054945
1864,174.4810745
1865,174.4566545
1866,174.4322344
1867,174.4078144
1868,174.3833944
1869,174.3589744
1870,174.3345543
1871,174.3101343
1872,174.2857143
1873,174.2612943
1874,174.2368742
1875,174.2124542
1876,174.1880342
1877,174.1636142
1878,174.1391941
1879,174.1147741
1880,174.0903541
1881,174.0659341
1882,174.041514
1883,174.017094
1884,173.992674
1885,173.968254
1886,173.9438339
1887,173.9194139
1888,173.8949939
1889,173.8705739
1890,173.8461538
1891,173.8217338
1892,173.7973138
1893,173.7728938
1894,173.7484737
1895,173.7240537
1896,173.6996337
1897,173.6752137
1898,173.6507937
1899,173.6263736
1900,173.6019536
1901,173.5775336
1902,173.5531136
1903,173.5286935
1904,173.5042735
1905,173.4798535
1906,173.4554335
1907,173.4310134
1908,173.4065934
1909,173.3821734
1910,173.3577534
1911,173.3333333
1912,173.3089133
1913,173.2844933
1914,173.2600733
1915,173.2356532
1916,173.2112332
1917,173.1868132
1918,173.1623932
1919,173.1379731
1920,173.1135531
1921,173.0891331
1922,173.0647131
1923,173.040293
1924,173.015873
1925,172.991453
1926,172.967033
1927,172.9426129
1928,172.9181929
1929,172.8937729
1930,172.8693529
1931,172.8449328
1932,172.8205128
1933,172.7960928
1934,172.7716728
1935,172.7472527
1936,172.7228327
1937,172.6984127
1938,172.6739927
1939,172.6495726
1940,172.6251526
1941,172.6007326
1942,172.5763126
1943,172.5518926
1944,172.5274725
1945,172.5030525
1946,172.4786325
1947,172.4542125
1948,172.4297924
1949,172.4053724
1950,172.3809524
1951,172.3565324
1952,172.3321123
1953,172.3076923
1954,172.2832723
1955,172.2588523
1956,172.2344322
1957,172.2100122
1958,172.1855922
1959,172.1611722
1960,172.1367521
1961,172.1123321
1962,172.0879121
1963,172.0634921
1964,172.039072
1965,172.014652
1966,171.990232
1967,171.965812
1968,171.9413919
1969,171.9169719
1970,171.8925519
1971,171.8681319
1972,171.8437118
1973,171.8192918
1974,171.7948718
1975,171.7704518
1976,171.7460317
1977,171.7216117
1978,171.6971917
1979,171.6727717
1980,171.6483516
1981,171.6239316
1982,171.5995116
1983,171.5750916
1984,171.5506716
1985,171.5262515
1986,171.5018315
1987,171.4774115
1988,171.4529915
1989,171.4285714
1990,171.4041514
1991,171.3797314
1992,171.3553114
1993,171.3308913
1994,171.3064713
1995,171.2820513
1996,171.2576313
1997,171.2332112
1998,171.2087912
1999,171.1843712
2000,171.1599512
2001,171.1355311
2002,171.1111111
2003,171.0866911
2004,171.0622711
2005,171.037851
2006,171.013431
2007,170.989011
2008,170.964591
2009,170.9401709
2010,170.9157509
2011,170.8913309
2012,170.8669109
2013,170.8424908
2014,170.8180708
2015,170.7936508
2016,170.7692308
2017,170.7448107
2018,170.7203907
2019,170.6959707
2020,170.6715507
2021,170.6471306
2022,170.6227106
2023,170.5982906
2024,170.5738706
2025,170.5494505
2026,170.5250305
2027,170.5006105
2028,170.4761905
2029,170.4517705
2030,170.4273504
2031,170.4029304
2032,170.3785104
2033,170.3540904
2034,170.3296703
2035,170.3052503
2036,170.2808303
2037,170.2564103
2038,170.2319902
2039,170.2075702
2040,170.1831502
2041,170.1587302
2042,170.1343101
2043,170.1098901
2044,170.0854701
2045,170.0610501
2046,170.03663
2047,170.01221
2048,169.98779
2049,169.96337
2050,169.9389499
2051,169.9145299
2052,169.8901099
2053,169.8656899
2054,169.8412698
2055,169.8168498
2056,169.7924298
2057,169.7680098
2058,169.7435897
2059,169.7191697
2060,169.6947497
2061,169.6703297
2062,169.6459096
2063,169.6214896
2064,169.5970696
2065,169.5726496
2066,169.5482295
2067,169.5238095
2068,169.4993895
2069,169.4749695
2070,169.4505495
2071,169.4261294
2072,169.4017094
2073,169.3772894
2074,169.3528694
2075,169.3284493
2076,169.3040293
2077,169.2796093
2078,169.2551893
2079,169.2307692
2080,169.2063492
2081,169.1819292
2082,169.1575092
2083,169.1330891
2084,169.1086691
2085,169.0842491
2086,169.0598291
2087,169.035409
2088,169.010989
2089,168.986569
2090,168.962149
2091,168.9377289
2092,168.9133089
2093,168.8888889
2094,168.8644689
2095,168.8400488
2096,168.8156288
2097,168.7912088
2098,168.7667888
2099,168.7423687
2100,168.7179487
2101,168.6935287
2102,168.6691087
2103,168.6446886
2104,168.6202686
2105,168.5958486
2106,168.5714286
2107,168.5470085
2108,168.5225885
2109,168.4981685
2110,168.4737485
2111,168.4493284
2112,168.4249084
2113,168.4004884
2114,168.3760684
2115,168.3516484
2116,168.3272283
2117,168.3028083
2118,168.2783883
2119,168.2539683
2120,168.2295482
2121,168.2051282
2122,168.1807082
2123,168.1562882
2124,168.1318681
2125,168.1074481
2126,168.0830281
2127,168.0586081
2128,168.034188
2129,168.009768
2130,167.985348
2131,167.960928
2132,167.9365079
2133,167.9120879
2134,167.8876679
2135,167.8632479
2136,167.8388278
2137,167.8144078
2138,167.7899878
2139,167.7655678
2140,167.7411477
2141,167.7167277
2142,167.6923077
2143,167.6678877
2144,167.6434676
2145,167.6190476
2146,167.5946276
2147,167.5702076
2148,167.5457875
2149,167.5213675
2150,167.4969475
2151,167.4725275
2152,167.4481074
2153,167.4236874
2154,167.3992674
2155,167.3748474
2156,167.3504274
2157,167.3260073
2158,167.3015873
2159,167.2771673
2160,167.2527473
2161,167.2283272
2162,167.2039072
2163,167.1794872
2164,167.1550672
2165,167.1306471
2166,167.1062271
2167,167.0818071
2168,167.0573871
2169,167.032967
2170,167.008547
2171,166.984127
2172,166.959707
2173,166.9352869
2174,166.9108669
2175,166.8864469
2176,166.8620269
2177,166.8376068
2178,166.8131868
2179,166.7887668
2180,166.7643468
2181,166.7399267
2182,166.7155067
2183,166.6910867
2184,166.6666667
2185,166.6422466
2186,166.6178266
2187,166.5934066
2188,166.5689866
2189,166.5445665
2190,166.5201465
2191,166.4957265
2192,166.4713065
2193,166.4468864
2194,166.4224664
2195,166.3980464
2196,166.3736264
2197,166.3492063
2198,166.3247863
2199,166.3003663
2200,166.2759463
2201,166.2515263
2202,166.2271062
2203,166.2026862
2204,166.1782662
2205,166.1538462
2206,166.1294261
2207,166.1050061
2208,166.0805861
2209,166.0561661
2210,166.031746
2211,166.007326
2212,165.982906
2213,165.958486
2214,165.9340659
2215,165.9096459
2216,165.8852259
2217,165.8608059
2218,165.8363858
2219,165.8119658
2220,165.7875458
2221,165.7631258
2222,165.7387057
2223,165.7142857
2224,165.6898657
2225,165.6654457
2226,165.6410256
2227,165.6166056
2228,165.5921856
2229,165.5677656
2230,165.5433455
2231,165.5189255
2232,165.4945055
2233,165.4700855
2234,165.4456654
2235,165.4212454
2236,165.3968254
2237,165.3724054
2238,165.3479853
2239,165.3235653
2240,165.2991453
2241,165.2747253
2242,165.2503053
2243,165.2258852
2244,165.2014652
2245,165.1770452
2246,165.1526252
2247,165.1282051
2248,165.1037851
2249,165.0793651
2250,165.0549451
2251,165.030525
2252,165.006105
2253,164.981685
2254,164.957265
2255,164.9328449
2256,164.9084249
2257,164.8840049
2258,164.8595849
2259,164.8351648
2260,164.8107448
2261,164.7863248
2262,164.7619048
2263,164.7374847
2264,164.7130647
2265,164.6886447
2266,164.6642247
2267,164.6398046
2268,164.6153846
2269,164.5909646
2270,164.5665446
2271,164.5421245
2272,164.5177045
2273,164.4932845
2274,164.4688645
2275,164.4444444
2276,164.4200244
2277,164.3956044
2278,164.3711844
2279,164.3467643
2280,164.3223443
2281,164.2979243
2282,164.2735043
2283,164.2490842
2284,164.2246642
2285,164.2002442
2286,164.1758242
2287,164.1514042
2288,164.1269841
2289,164.1025641
2290,164.0781441
2291,164.0537241
2292,164.029304
2293,164.004884
2294,163.980464
2295,163.956044
2296,163.9316239
2297,163.9072039
2298,163.8827839
2299,163.8583639
2300,163.8339438
2301,163.8095238
2302,163.7851038
2303,163.7606838
2304,163.7362637
2305,163.7118437
2306,163.6874237
2307,163.6630037
2308,163.6385836
2309,163.6141636
2310,163.5897436
2311,163.5653236
2312,163.5409035
2313,163.5164835
2314,163.4920635
2315,163.4676435
2316,163.4432234
2317,163.4188034
2318,163.3943834
2319,163.3699634
2320,163.3455433
2321,163.3211233
2322,163.2967033
2323,163.2722833
2324,163.2478632
2325,163.2234432
2326,163.1990232
2327,163.1746032
2328,163.1501832
2329,163.1257631
2330,163.1013431
2331,163.0769231
2332,163.0525031
2333,163.028083
2334,163.003663
2335,162.979243
2336,162.954823
2337,162.9304029
2338,162.9059829
2339,162.8815629
2340,162.8571429
2341,162.8327228
2342,162.8083028
2343,162.7838828
2344,162.7594628
2345,162.7350427
2346,162.7106227
2347,162.6862027
2348,162.6617827
2349,162.6373626
2350,162.6129426
2351,162.5885226
2352,162.5641026
2353,162.5396825
2354,162.5152625
2355,162.4908425
2356,162.4664225
2357,162.4420024
2358,162.4175824
2359,162.3931624
2360,162.3687424
2361,162.3443223
2362,162.3199023
2363,162.2954823
2364,162.2710623
2365,162.2466422
2366,162.2222222
2367,162.1978022
2368,162.1733822
2369,162.1489621
2370,162.1245421
2371,162.1001221
2372,162.0757021
2373,162.0512821
2374,162.026862
2375,162.002442
2376,161.978022
2377,161.953602
2378,161.9291819
2379,161.9047619
2380,161.8803419
2381,161.8559219
2382,161.8315018
2383,161.8070818
2384,161.7826618
2385,161.7582418
2386,161.7338217
2387,161.7094017
2388,161.6849817
2389,161.6605617
2390,161.6361416
2391,161.6117216
2392,161.5873016
2393,161.5628816
2394,161.5384615
2395,161.5140415
2396,161.4896215
2397,161.4652015
2398,161.4407814
2399,161.4163614
2400,161.3919414
2401,161.3675214
2402,161.3431013
2403,161.3186813
2404,161.2942613
2405,161.2698413
2406,161.2454212
2407,161.2210012
2408,161.1965812
2409,161.1721612
2410,161.1477411
2411,161.1233211
2412,161.0989011
2413,161.0744811
2414,161.0500611
2415,161.025641
2416,161.001221
2417,160.976801
2418,160.952381
2419,160.9279609
2420,160.9035409
2421,160.8791209
2422,160.8547009
2423,160.8302808
2424,160.8058608
2425,160.7814408
2426,160.7570208
2427,160.7326007
2428,160.7081807
2429,160.6837607
2430,160.6593407
2431,160.6349206
2432,160.6105006
2433,160.5860806
2434,160.5616606
2435,160.5372405
2436,160.5128205
2437,160.4884005
2438,160.4639805
2439,160.4395604
2440,160.4151404
2441,160.3907204
2442,160.3663004
2443,160.3418803
2444,160.3174603
2445,160.2930403
2446,160.2686203
2447,160.2442002
2448,160.2197802
2449,160.1953602
2450,160.1709402
2451,160.1465201
2452,160.1221001
2453,160.0976801
2454,160.0732601
2455,160.04884
2456,160.02442
2457,160
2458,159.97558
2459,159.95116
2460,159.9267399
2461,159.9023199
2462,159.8778999
2463,159.8534799
2464,159.8290598
2465,159.8046398
2466,159.7802198
2467,159.7557998
2468,159.7313797
2469,159.7069597
2470,159.6825397
2471,159.6581197
2472,159.6336996
2473,159.6092796
2474,159.5848596
2475,159.5604396
2476,159.5360195
2477,159.5115995
2478,159.4871795
2479,159.4627595
2480,159.4383394
2481,159.4139194
2482,159.3894994
2483,159.3650794
2484,159.3406593
2485,159.3162393
2486,159.2918193
2487,159.2673993
2488,159.2429792
2489,159.2185592
2490,159.1941392
2491,159.1697192
2492,159.1452991
2493,159.1208791
2494,159.0964591
2495,159.0720391
2496,159.047619
2497,159.023199
2498,158.998779
2499,158.974359
2500,158.9499389
2501,158.9255189
2502,158.9010989
2503,158.8766789
2504,158.8522589
2505,158.8278388
2506,158.8034188
2507,158.7789988
2508,158.7545788
2509,158.7301587
2510,158.7057387
2511,158.6813187
2512,158.6568987
2513,158.6324786
2514,158.6080586
2515,158.5836386
2516,158.5592186
2517,158.5347985
2518,158.5103785
2519,158.4859585
2520,158.4615385
2521,158.4371184
2522,158.4126984
2523,158.3882784
2524,158.3638584
2525,158.3394383
2526,158.3150183
2527,158.2905983
2528,158.2661783
2529,158.2417582
2530,158.2173382
2531,158.1929182
2532,158.1684982
2533,158.1440781
2534,158.1196581
2535,158.0952381
2536,158.0708181
2537,158.046398
2538,158.021978
2539,157.997558
2540,157.973138
2541,157.9487179
2542,157.9242979
2543,157.8998779
2544,157.8754579
2545,157.8510379
2546,157.8266178
2547,157.8021978
2548,157.7777778
2549,157.7533578
2550,157.7289377
2551,157.7045177
2552,157.6800977
2553,157.6556777
2554,157.6312576
2555,157.6068376
2556,157.5824176
2557,157.5579976
2558,157.5335775
2559,157.5091575
2560,157.4847375
2561,157.4603175
2562,157.4358974
2563,157.4114774
2564,157.3870574
2565,157.3626374
2566,157.3382173
2567,157.3137973
2568,157.2893773
2569,157.2649573
2570,157.2405372
2571,157.2161172
2572,157.1916972
2573,157.1672772
2574,157.1428571
2575,157.1184371
2576,157.0940171
2577,157.0695971
2578,157.045177
2579,157.020757
2580,156.996337
2581,156.971917
2582,156.9474969
2583,156.9230769
2584,156.8986569
2585,156.8742369
2586,156.8498168
2587,156.8253968
2588,156.8009768
2589,156.7765568
2590,156.7521368
2591,156.7277167
2592,156.7032967
2593,156.6788767
2594,156.6544567
2595,156.6300366
2596,156.6056166
2597,156.5811966
2598,156.5567766
2599,156.5323565
2600,156.5079365
2601,156.4835165
2602,156.4590965
2603,156.4346764
2604,156.4102564
2605,156.3858364
2606,156.3614164
2607,156.3369963
2608,156.3125763
2609,156.2881563
2610,156.2637363
2611,156.2393162
2612,156.2148962
2613,156.1904762
2614,156.1660562
2615,156.1416361
2616,156.1172161
2617,156.0927961
2618,156.0683761
2619,156.043956
2620,156.019536
2621,155.995116
2622,155.970696
2623,155.9462759
2624,155.9218559
2625,155.8974359
2626,155.8730159
2627,155.8485958
2628,155.8241758
2629,155.7997558
2630,155.7753358
2631,155.7509158
2632,155.7264957
2633,155.7020757
2634,155.6776557
2635,155.6532357
2636,155.6288156
2637,155.6043956
2638,155.5799756
2639,155.5555556
2640,155.5311355
2641,155.5067155
2642,155.4822955
2643,155.4578755
2644,155.4334554
2645,155.4090354
2646,155.3846154
2647,155.3601954
2648,155.3357753
2649,155.3113553
2650,155.2869353
2651,155.2625153
2652,155.2380952
2653,155.2136752
2654,155.1892552
2655,155.1648352
2656,155.1404151
2657,155.1159951
2658,155.0915751
2659,155.0671551
2660,155.042735
2661,155.018315
2662,154.993895
2663,154.969475
2664,154.9450549
2665,154.9206349
2666,154.8962149
2667,154.8717949
2668,154.8473748
2669,154.8229548
2670,154.7985348
2671,154.7741148
2672,154.7496947
2673,154.7252747
2674,154.7008547
2675,154.6764347
2676,154.6520147
2677,154.6275946
2678,154.6031746
2679,154.5787546
2680,154.5543346
2681,154.5299145
2682,154.5054945
2683,154.4810745
2684,154.4566545
2685,154.4322344
2686,154.4078144
2687,154.3833944
2688,154.3589744
2689,154.3345543
2690,154.3101343
2691,154.2857143
2692,154.2612943
2693,154.2368742
2694,154.2124542
2695,154.1880342
2696,154.1636142
2697,154.1391941
2698,154.1147741
2699,154.0903541
2700,154.0659341
2701,154.041514
2702,154.017094
2703,153.992674
2704,153.968254
2705,153.9438339
2706,153.9194139
2707,153.8949939
2708,153.8705739
2709,153.8461538
2710,153.8217338
2711,153.7973138
2712,153.7728938
2713,153.7484737
2714,153.7240537
2715,153.6996337
2716,153.6752137
2717,153.6507937
2718,153.6263736
2719,153.6019536
2720,153.5775336
2721,153.5531136
2722,153.5286935
2723,153.5042735
2724,153.4798535
2725,153.4554335
2726,153.4310134
2727,153.4065934
2728,153.3821734
2729,153.3577534
2730,153.3333333
2731,153.3089133
2732,153.2844933
2733,153.2600733
2734,153.2356532
2735,153.2112332
2736,153.1868132
2737,153.1623932
2738,153.1379731
2739,153.1135531
2740,153.0891331
2741,153.0647131
2742,153.040293
2743,153.015873
2744,152.991453
2745,152.967033
2746,152.9426129
2747,152.9181929
2748,152.8937729
2749,152.8693529
2750,152.8449328
2751,152.8205128
2752,152.7960928
2753,152.7716728
2754,152.7472527
2755,152.7228327
2756,152.6984127
2757,152.6739927
2758,152.6495726
2759,152.6251526
2760,152.6007326
2761,152.5763126
2762,152.5518926
2763,152.5274725
2764,152.5030525
2765,152.4786325
2766,152.4542125
2767,152.4297924
2768,152.4053724
2769,152.3809524
2770,152.3565324
2771,152.3321123
2772,152.3076923
2773,152.2832723
2774,152.2588523
2775,152.2344322
2776,152.2100122
2777,152.1855922
2778,152.1611722
2779,152.1367521
2780,152.1123321
2781,152.0879121
2782,152.0634921
2783,152.039072
2784,152.014652
2785,151.990232
2786,151.965812
2787,151.9413919
2788,151.9169719
2789,151.8925519
2790,151.8681319
2791,151.8437118
2792,151.8192918
2793,151.7948718
2794,151.7704518
2795,151.7460317
2796,151.7216117
2797,151.6971917
2798,151.6727717
2799,151.6483516
2800,151.6239316
2801,151.5995116
2802,151.5750916
2803,151.5506716
2804,151.5262515
2805,151.5018315
2806,151.4774115
2807,151.4529915
2808,151.4285714
2809,151.4041514
2810,151.3797314
2811,151.3553114
2812,151.3308913
2813,151.3064713
2814,151.2820513
2815,151.2576313
2816,151.2332112
2817,151.2087912
2818,151.1843712
2819,151.1599512
2820,151.1355311
2821,151.1111111
2822,151.0866911
2823,151.0622711
2824,151.037851
2825,151.013431
2826,150.989011
2827,150.964591
2828,150.9401709
2829,150.9157509
2830,150.8913309
2831,150.8669109
2832,150.8424908
2833,150.8180708
2834,150.7936508
2835,150.7692308
2836,150.7448107
2837,150.7203907
2838,150.6959707
2839,150.6715507
2840,150.6471306
2841,150.6227106
2842,150.5982906
2843,150.5738706
2844,150.5494505
2845,150.5250305
2846,150.5006105
2847,150.4761905
2848,150.4517705
2849,150.4273504
2850,150.4029304
2851,150.3785104
2852,150.3540904
2853,150.3296703
2854,150.3052503
2855,150.2808303
2856,150.2564103
2857,150.2319902
2858,150.2075702
2859,150.1831502
2860,150.1587302
2861,150.1343101
2862,150.1098901
2863,150.0854701
2864,150.0610501
2865,150.03663
2866,150.01221
2867,149.98779
2868,149.96337
2869,149.9389499
2870,149.9145299
2871,149.8901099
2872,149.8656899
2873,149.8412698
2874,149.8168498
2875,149.7924298
2876,149.7680098
2877,149.7435897
2878,149.7191697
2879,149.6947497
2880,149.6703297
2881,149.6459096
2882,149.6214896
2883,149.5970696
2884,149.5726496
2885,149.5482295
2886,149.5238095
2887,149.4993895
2888,149.4749695
2889,149.4505495
2890,149.4261294
2891,149.4017094
2892,149.3772894
2893,149.3528694
2894,149.3284493
2895,149.3040293
2896,149.2796093
2897,149.2551893
2898,149.2307692
2899,149.2063492
2900,149.1819292
2901,149.1575092
2902,149.1330891
2903,149.1086691
2904,149.0842491
2905,149.0598291
2906,149.035409
2907,149.010989
2908,148.986569
2909,148.962149
2910,148.9377289
2911,148.9133089
2912,148.8888889
2913,148.8644689
2914,148.8400488
2915,148.8156288
2916,148.7912088
2917,148.7667888
2918,148.7423687
2919,148.7179487
2920,148.6935287
2921,148.6691087
2922,148.6446886
2923,148.6202686
2924,148.5958486
2925,148.5714286
2926,148.5470085
2927,148.5225885
2928,148.4981685
2929,148.4737485
2930,148.4493284
2931,148.4249084
2932,148.4004884
2933,148.3760684
2934,148.3516484
2935,148.3272283
2936,148.3028083
2937,148.2783883
2938,148.2539683
2939,148.2295482
2940,148.2051282
2941,148.1807082
2942,148.1562882
2943,148.1318681
2944,148.1074481
2945,148.0830281
2946,148.0586081
2947,148.034188
2948,148.009768
2949,147.985348
2950,147.960928
2951,147.9365079
2952,147.9120879
2953,147.8876679
2954,147.8632479
2955,147.8388278
2956,147.8144078
2957,147.7899878
2958,147.7655678
2959,147.7411477
2960,147.7167277
2961,147.6923077
2962,147.6678877
2963,147.6434676
2964,147.6190476
2965,147.5946276
2966,147.5702076
2967,147.5457875
2968,147.5213675
2969,147.4969475
2970,147.4725275
2971,147.4481074
2972,147.4236874
2973,147.3992674
2974,147.3748474
2975,147.3504274
2976,147.3260073
2977,147.3015873
2978,147.2771673
2979,147.2527473
2980,147.2283272
2981,147.2039072
2982,147.1794872
2983,147.1550672
2984,147.1306471
2985,147.1062271
2986,147.0818071
2987,147.0573871
2988,147.032967
2989,147.008547
2990,146.984127
2991,146.959707
2992,146.9352869
2993,146.9108669
2994,146.8864469
2995,146.8620269
2996,146.8376068
2997,146.8131868
2998,146.7887668
2999,146.7643468
3000,146.7399267
3001,146.7155067
3002,146.6910867
3003,146.6666667
3004,146.6422466
3005,146.6178266
3006,146.5934066
3007,146.5689866
3008,146.5445665
3009,146.5201465
3010,146.4957265
3011,146.4713065
3012,146.4468864
3013,146.4224664
3014,146.3980464
3015,146.3736264
3016,146.3492063
3017,146.3247863
3018,146.3003663
3019,146.2759463
3020,146.2515263
3021,146.2271062
3022,146.2026862
3023,146.1782662
3024,146.1538462
3025,146.1294261
3026,146.1050061
3027,146.0805861
3028,146.0561661
3029,146.031746
3030,146.007326
3031,145.982906
3032,145.958486
3033,145.9340659
3034,145.9096459
3035,145.8852259
3036,145.8608059
3037,145.8363858
3038,145.8119658
3039,145.7875458
3040,145.7631258
3041,145.7387057
3042,145.7142857
3043,145.6898657
3044,145.6654457
3045,145.6410256
3046,145.6166056
3047,145.5921856
3048,145.5677656
3049,145.5433455
3050,145.5189255
3051,145.4945055
3052,145.4700855
3053,145.4456654
3054,145.4212454
3055,145.3968254
3056,145.3724054
3057,145.3479853
3058,145.3235653
3059,145.2991453
3060,145.2747253
3061,145.2503053
3062,145.2258852
3063,145.2014652
3064,145.1770452
3065,145.1526252
3066,145.1282051
3067,145.1037851
3068,145.0793651
3069,145.0549451
3070,145.030525
3071,145.006105
3072,144.981685
3073,144.957265
3074,144.9328449
3075,144.9084249
3076,144.8840049
3077,144.8595849
3078,144.8351648
3079,144.8107448
3080,144.7863248
3081,144.7619048
3082,144.7374847
3083,144.7130647
3084,144.6886447
3085,144.6642247
3086,144.6398046
3087,144.6153846
3088,144.5909646
3089,144.5665446
3090,144.5421245
3091,144.5177045
3092,144.4932845
3093,144.4688645
3094,144.4444444
3095,144.4200244
3096,144.3956044
3097,144.3711844
3098,144.3467643
3099,144.3223443
3100,144.2979243
3101,144.2735043
3102,144.2490842
3103,144.2246642
3104,144.2002442
3105,144.1758242
3106,144.1514042
3107,144.1269841
3108,144.1025641
3109,144.0781441
3110,144.0537241
3111,144.029304
3112,144.004884
3113,143.980464
3114,143.956044
3115,143.9316239
3116,143.9072039
3117,143.8827839
3118,143.8583639
3119,143.8339438
3120,143.8095238
3121,143.7851038
3122,143.7606838
3123,143.7362637
3124,143.7118437
3125,143.6874237
3126,143.6630037
3127,143.6385836
3128,143.6141636
3129,143.5897436
3130,143.5653236
3131,143.5409035
3132,143.5164835
3133,143.4920635
3134,143.4676435
3135,143.4432234
3136,143.4188034
3137,143.3943834
3138,143.3699634
3139,143.3455433
3140,143.3211233
3141,143.2967033
3142,143.2722833
3143,143.2478632
3144,143.2234432
3145,143.1990232
3146,143.1746032
3147,143.1501832
3148,143.1257631
3149,143.1013431
3150,143.0769231
3151,143.0525031
3152,143.028083
3153,143.003663
3154,142.979243
3155,142.954823
3156,142.9304029
3157,142.9059829
3158,142.8815629
3159,142.8571429
3160,142.8327228
3161,142.8083028
3162,142.7838828
3163,142.7594628
3164,142.7350427
3165,142.7106227
3166,142.6862027
3167,142.6617827
3168,142.6373626
3169,142.6129426
3170,142.5885226
3171,142.5641026
3172,142.5396825
3173,142.5152625
3174,142.4908425
3175,142.4664225
3176,142.4420024
3177,142.4175824
3178,142.3931624
3179,142.3687424
3180,142.3443223
3181,142.3199023
3182,142.2954823
3183,142.2710623
3184,142.2466422
3185,142.2222222
3186,142.1978022
3187,142.1733822
3188,142.1489621
3189,142.1245421
3190,142.1001221
3191,142.0757021
3192,142.0512821
3193,142.026862
3194,142.002442
3195,141.978022
3196,141.953602
3197,141.9291819
3198,141.9047619
3199,141.8803419
3200,141.8559219
3201,141.8315018
3202,141.8070818
3203,141.7826618
3204,141.7582418
3205,141.7338217
3206,141.7094017
3207,141.6849817
3208,141.6605617
3209,141.6361416
3210,141.6117216
3211,141.5873016
3212,141.5628816
3213,141.5384615
3214,141.5140415
3215,141.4896215
3216,141.4652015
3217,141.4407814
3218,141.4163614
3219,141.3919414
3220,141.3675214
3221,141.3431013
3222,141.3186813
3223,141.2942613
3224,141.2698413
3225,141.2454212
3226,141.2210012
3227,141.1965812
3228,141.1721612
3229,141.1477411
3230,141.1233211
3231,141.0989011
3232,141.0744811
3233,141.0500611
3234,141.025641
3235,141.001221
3236,140.976801
3237,140.952381
3238,140.9279609
3239,140.9035409
3240,140.8791209
3241,140.8547009
3242,140.8302808
3243,140.8058608
3244,140.7814408
3245,140.7570208
3246,140.7326007
3247,140.7081807
3248,140.6837607
3249,140.6593407
3250,140.6349206
3251,140.6105006
3252,140.5860806
3253,140.5616606
